"PRN","datetime","Vtec_tecsuite","Vtec_TECGPS","r_t"
12,2025-06-09 17:02:15.0144,-56.112,21.84,-77.952
12,2025-06-09 17:02:29.9616,-55.931,21.85,-77.781
12,2025-06-09 17:02:44.9952,-55.726,21.87,-77.596
12,2025-06-09 17:03:00.0288,-55.552,21.88,-77.432
12,2025-06-09 17:03:14.976,-55.345,21.91,-77.255
12,2025-06-09 17:03:30.009601,-55.16,21.89,-77.05
12,2025-06-09 17:03:45.0432,-54.954,21.95,-76.904
12,2025-06-09 17:03:59.990399,-54.751,21.94,-76.691
12,2025-06-09 17:04:15.024,-54.605,21.97,-76.575
12,2025-06-09 17:04:29.9712,-54.431,21.99,-76.421
12,2025-06-09 17:04:45.0048,-54.197,22.01,-76.207
12,2025-06-09 17:05:00.0384,-54.041,22.04,-76.081
12,2025-06-09 17:05:14.9856,-53.85,22.03,-75.88
12,2025-06-09 17:05:30.0192,-53.635,22.04,-75.675
12,2025-06-09 17:05:44.9664,-53.466,22.08,-75.546
12,2025-06-09 17:06:00,-53.3,22.08,-75.38
12,2025-06-09 17:06:15.0336,-53.075,22.11,-75.185
12,2025-06-09 17:06:29.980801,-52.871,22.13,-75.001
12,2025-06-09 17:06:45.0144,-52.745,22.12,-74.865
12,2025-06-09 17:06:59.9616,-52.573,22.17,-74.743
12,2025-06-09 17:07:14.9952,-52.353,22.21,-74.563
12,2025-06-09 17:07:30.0288,-52.136,22.19,-74.326
12,2025-06-09 17:07:44.976,-51.948,22.22,-74.168
12,2025-06-09 17:08:00.0096,-51.759,22.24,-73.999
12,2025-06-09 17:08:15.0432,-51.491,22.24,-73.731
12,2025-06-09 17:08:29.9904,-51.344,22.3,-73.644
12,2025-06-09 17:08:45.024,-51.186,22.3,-73.486
12,2025-06-09 17:08:59.9712,-50.909,22.32,-73.229
12,2025-06-09 17:09:15.0048,-50.685,22.35,-73.035
12,2025-06-09 17:09:30.038401,-50.559,22.38,-72.939
12,2025-06-09 17:09:44.9856,-50.248,22.39,-72.638
12,2025-06-09 17:10:00.0192,-50.067,22.42,-72.487
12,2025-06-09 17:10:14.9664,-49.867,22.42,-72.287
12,2025-06-09 17:10:30,-49.657,22.48,-72.137
12,2025-06-09 17:10:45.0336,-49.433,22.5,-71.933
12,2025-06-09 17:10:59.9808,-49.153,22.5,-71.653
12,2025-06-09 17:11:15.0144,-48.976,22.54,-71.516
12,2025-06-09 17:11:29.9616,-48.737,22.55,-71.287
12,2025-06-09 17:11:44.9952,-48.535,22.56,-71.095
12,2025-06-09 17:12:00.0288,-48.327,22.56,-70.887
12,2025-06-09 17:12:14.976,-48.153,22.6,-70.753
12,2025-06-09 17:12:30.0096,-47.92,22.55,-70.47
12,2025-06-09 17:12:44.9568,-47.658,22.61,-70.268
12,2025-06-09 17:12:59.9904,-47.561,22.59,-70.151
12,2025-06-09 17:13:15.024,-47.436,22.6,-70.036
12,2025-06-09 17:13:29.9712,-47.178,22.61,-69.788
12,2025-06-09 17:13:45.0048,-47.052,22.61,-69.662
12,2025-06-09 17:14:00.0384,-46.872,22.66,-69.532
12,2025-06-09 17:14:14.9856,-46.646,22.61,-69.256
12,2025-06-09 17:14:30.0192,-46.427,22.67,-69.097
12,2025-06-09 17:14:44.9664,-46.274,22.66,-68.934
12,2025-06-09 17:15:00,-46.026,22.66,-68.686
12,2025-06-09 17:15:15.0336,-45.867,22.66,-68.527
12,2025-06-09 17:15:29.9808,-45.584,22.69,-68.274
12,2025-06-09 17:15:45.0144,-45.392,22.68,-68.072
12,2025-06-09 17:15:59.9616,-45.249,22.71,-67.959
12,2025-06-09 17:16:14.9952,-45.043,22.74,-67.783
12,2025-06-09 17:16:30.0288,-44.822,22.74,-67.562
12,2025-06-09 17:16:44.976,-44.641,22.75,-67.391
12,2025-06-09 17:17:00.0096,-44.486,22.75,-67.236
12,2025-06-09 17:17:15.0432,-44.266,22.73,-66.996
12,2025-06-09 17:17:29.9904,-44.07,22.74,-66.81
12,2025-06-09 17:17:45.024,-43.801,22.76,-66.561
12,2025-06-09 17:17:59.9712,-43.594,22.79,-66.384
12,2025-06-09 17:18:15.0048,-43.383,22.84,-66.223
12,2025-06-09 17:18:30.0384,-43.169,22.82,-65.989
12,2025-06-09 17:18:44.9856,-42.944,22.84,-65.784
12,2025-06-09 17:19:00.0192,-42.754,22.86,-65.614
12,2025-06-09 17:19:14.9664,-42.532,22.85,-65.382
12,2025-06-09 17:19:30,-42.336,22.82,-65.156
12,2025-06-09 17:19:45.0336,-42.108,22.84,-64.948
12,2025-06-09 17:19:59.9808,-41.92,22.84,-64.76
12,2025-06-09 17:20:15.0144,-41.779,22.84,-64.619
12,2025-06-09 17:20:29.961599,-41.466,22.88,-64.346
12,2025-06-09 17:20:44.9952,-41.242,22.87,-64.112
12,2025-06-09 17:21:00.0288,-41.048,22.88,-63.928
12,2025-06-09 17:21:14.976,-40.864,22.88,-63.744
12,2025-06-09 17:21:30.0096,-40.703,22.89,-63.593
12,2025-06-09 17:21:44.9568,-40.394,22.91,-63.304
12,2025-06-09 17:21:59.9904,-40.199,22.91,-63.109
12,2025-06-09 17:22:15.024,-39.963,22.91,-62.873
12,2025-06-09 17:22:29.9712,-39.867,22.91,-62.777
12,2025-06-09 17:22:45.0048,-39.644,22.88,-62.524
12,2025-06-09 17:23:00.0384,-39.373,22.86,-62.233
12,2025-06-09 17:23:14.9856,-39.132,22.88,-62.012
12,2025-06-09 17:23:30.019199,-39.02,22.92,-61.94
12,2025-06-09 17:23:44.9664,-38.825,22.93,-61.755
12,2025-06-09 17:24:00,-38.489,22.9,-61.389
12,2025-06-09 17:24:15.0336,-38.376,22.94,-61.316
12,2025-06-09 17:24:29.9808,-38.12,22.91,-61.03
12,2025-06-09 17:24:45.0144,-37.938,22.9,-60.838
12,2025-06-09 17:24:59.9616,-37.728,22.87,-60.598
12,2025-06-09 17:25:14.9952,-37.547,22.91,-60.457
12,2025-06-09 17:25:30.0288,-37.402,22.92,-60.322
12,2025-06-09 17:25:44.976,-37.17,22.91,-60.08
12,2025-06-09 17:26:00.009601,-36.998,22.93,-59.928
12,2025-06-09 17:26:14.9568,-36.869,22.96,-59.829
12,2025-06-09 17:26:29.990399,-36.551,22.98,-59.531
12,2025-06-09 17:26:45.024,-36.355,22.96,-59.315
12,2025-06-09 17:26:59.9712,-36.275,22.95,-59.225
12,2025-06-09 17:27:15.0048,-36.108,22.96,-59.068
12,2025-06-09 17:27:30.0384,-35.925,22.95,-58.875
12,2025-06-09 17:27:44.9856,-35.716,22.98,-58.696
12,2025-06-09 17:28:00.0192,-35.501,22.95,-58.451
12,2025-06-09 17:28:14.9664,-35.31,22.93,-58.24
12,2025-06-09 17:28:30,-35.127,22.94,-58.067
12,2025-06-09 17:28:45.0336,-35.023,23.02,-58.043
12,2025-06-09 17:28:59.980801,-34.797,22.93,-57.727
12,2025-06-09 17:29:15.0144,-34.615,22.94,-57.555
12,2025-06-09 17:29:29.9616,-34.429,22.93,-57.359
12,2025-06-09 17:29:44.9952,-34.306,22.95,-57.256
12,2025-06-09 17:30:00.0288,-34.204,22.93,-57.134
12,2025-06-09 17:30:14.976,-34.028,22.94,-56.968
12,2025-06-09 17:30:30.0096,-33.839,22.92,-56.759
12,2025-06-09 17:30:45.0432,-33.577,22.95,-56.527
12,2025-06-09 17:30:59.9904,-33.548,22.98,-56.528
12,2025-06-09 17:31:15.024,-33.407,22.94,-56.347
12,2025-06-09 17:31:29.9712,-33.227,22.97,-56.197
12,2025-06-09 17:31:45.0048,-33,22.92,-55.92
12,2025-06-09 17:32:00.038401,-32.815,22.89,-55.705
12,2025-06-09 17:32:14.9856,-32.782,22.92,-55.702
12,2025-06-09 17:32:30.0192,-32.829,22.88,-55.709
12,2025-06-09 17:32:44.9664,-32.655,22.85,-55.505
12,2025-06-09 17:33:00,-32.381,22.89,-55.271
12,2025-06-09 17:33:15.0336,-32.291,22.87,-55.161
12,2025-06-09 17:33:29.9808,-32.117,22.88,-54.997
12,2025-06-09 17:33:45.0144,-32.072,22.88,-54.952
12,2025-06-09 17:33:59.9616,-31.911,22.88,-54.791
12,2025-06-09 17:34:14.9952,-31.939,22.84,-54.779
12,2025-06-09 17:34:30.0288,-31.867,22.86,-54.727
12,2025-06-09 17:34:44.976,-31.68,22.88,-54.56
12,2025-06-09 17:35:00.0096,-31.65,22.8,-54.45
12,2025-06-09 17:35:14.9568,-31.443,22.89,-54.333
12,2025-06-09 17:35:29.9904,-31.485,22.82,-54.305
12,2025-06-09 17:35:45.024,-31.468,22.76,-54.228
12,2025-06-09 17:35:59.9712,-31.437,22.83,-54.267
12,2025-06-09 17:36:15.0048,-31.176,22.78,-53.956
12,2025-06-09 17:36:30.0384,-31.137,22.86,-53.997
12,2025-06-09 17:36:44.9856,-31.091,22.82,-53.911
12,2025-06-09 17:37:14.9664,-31.008,22.74,-53.748
12,2025-06-09 17:37:30,-30.756,22.62,-53.376
13,2025-06-09 07:41:29.990399,-114.532,18.74,-133.272
13,2025-06-09 07:41:45.024,-114.644,18.71,-133.354
13,2025-06-09 07:41:59.9712,-114.773,18.68,-133.453
13,2025-06-09 07:42:15.0048,-114.891,18.68,-133.571
13,2025-06-09 07:42:30.0384,-115.014,18.65,-133.664
13,2025-06-09 07:42:44.9856,-115.124,18.68,-133.804
13,2025-06-09 07:43:00.0192,-115.245,18.64,-133.885
13,2025-06-09 07:43:14.9664,-115.371,18.62,-133.991
13,2025-06-09 07:43:30,-115.492,18.62,-134.112
13,2025-06-09 07:43:45.0336,-115.61,18.59,-134.2
13,2025-06-09 07:43:59.980801,-115.737,18.51,-134.247
13,2025-06-09 07:44:15.0144,-115.871,18.54,-134.411
13,2025-06-09 07:44:29.9616,-115.978,18.57,-134.548
13,2025-06-09 07:47:14.9856,-117.219,19.08,-136.299
13,2025-06-09 07:47:30.0192,-117.343,19.05,-136.393
13,2025-06-09 07:47:44.9664,-117.468,19,-136.468
13,2025-06-09 07:48:00,-117.579,19.01,-136.589
13,2025-06-09 07:48:15.0336,-117.71,19.02,-136.73
13,2025-06-09 07:48:29.9808,-117.821,18.99,-136.811
13,2025-06-09 07:48:45.0144,-117.927,18.96,-136.887
13,2025-06-09 07:48:59.9616,-118.047,18.98,-137.027
13,2025-06-09 07:49:14.9952,-118.168,18.92,-137.088
13,2025-06-09 07:49:30.0288,-118.291,19,-137.291
13,2025-06-09 07:49:44.976,-118.407,18.95,-137.357
13,2025-06-09 07:50:00.0096,-118.524,18.89,-137.414
13,2025-06-09 07:50:14.9568,-118.642,18.95,-137.592
13,2025-06-09 07:50:29.9904,-118.762,18.91,-137.672
13,2025-06-09 07:50:45.024,-118.877,18.94,-137.817
13,2025-06-09 07:50:59.9712,-118.995,18.9,-137.895
13,2025-06-09 07:51:15.0048,-119.107,18.89,-137.997
13,2025-06-09 07:51:30.0384,-119.233,18.89,-138.123
13,2025-06-09 07:51:44.9856,-119.344,18.84,-138.184
13,2025-06-09 07:52:00.0192,-119.475,18.78,-138.255
13,2025-06-09 07:52:14.9664,-119.59,18.84,-138.43
13,2025-06-09 07:52:30,-119.717,18.85,-138.567
13,2025-06-09 07:52:45.0336,-119.832,18.85,-138.682
13,2025-06-09 07:52:59.9808,-119.966,18.84,-138.806
13,2025-06-09 07:53:15.0144,-120.092,18.87,-138.962
13,2025-06-09 07:53:29.9616,-120.207,18.83,-139.037
13,2025-06-09 07:53:44.9952,-120.33,18.84,-139.17
13,2025-06-09 07:54:00.0288,-120.451,18.83,-139.281
13,2025-06-09 07:54:14.976,-120.568,18.82,-139.388
13,2025-06-09 07:54:30.0096,-120.709,18.83,-139.539
13,2025-06-09 07:54:45.0432,-120.823,18.78,-139.603
13,2025-06-09 07:54:59.9904,-120.946,18.83,-139.776
13,2025-06-09 07:55:15.024,-121.074,18.86,-139.934
13,2025-06-09 07:55:29.9712,-121.189,18.85,-140.039
13,2025-06-09 07:55:45.0048,-121.308,18.87,-140.178
13,2025-06-09 07:56:00.0384,-121.422,18.85,-140.272
13,2025-06-09 07:56:14.9856,-121.533,18.86,-140.393
13,2025-06-09 07:56:30.0192,-121.63,18.85,-140.48
13,2025-06-09 07:56:44.9664,-121.75,18.88,-140.63
13,2025-06-09 07:57:00,-121.852,18.89,-140.742
13,2025-06-09 07:57:15.0336,-121.956,18.91,-140.866
13,2025-06-09 07:57:29.9808,-122.06,18.85,-140.91
13,2025-06-09 07:57:45.0144,-122.156,18.85,-141.006
13,2025-06-09 07:57:59.961599,-122.259,18.93,-141.189
13,2025-06-09 07:58:14.9952,-122.354,18.96,-141.314
13,2025-06-09 07:58:30.0288,-122.451,18.98,-141.431
13,2025-06-09 07:58:44.976,-122.551,18.97,-141.521
13,2025-06-09 07:59:00.0096,-122.658,18.93,-141.588
13,2025-06-09 07:59:14.9568,-122.762,19.03,-141.792
13,2025-06-09 07:59:29.9904,-122.864,18.98,-141.844
13,2025-06-09 07:59:45.024,-122.965,18.98,-141.945
13,2025-06-09 07:59:59.9712,-123.068,19,-142.068
13,2025-06-09 08:00:15.0048,-123.171,19.03,-142.201
13,2025-06-09 08:00:30.0384,-123.276,19.04,-142.316
13,2025-06-09 08:00:44.9856,-123.38,19.03,-142.41
13,2025-06-09 08:01:00.019199,-123.471,19.06,-142.531
13,2025-06-09 08:01:14.9664,-123.558,19.03,-142.588
13,2025-06-09 08:01:30,-123.666,19.04,-142.706
13,2025-06-09 08:01:45.0336,-123.784,19.11,-142.894
13,2025-06-09 08:01:59.9808,-123.887,19.11,-142.997
13,2025-06-09 08:02:15.0144,-123.992,19.08,-143.072
13,2025-06-09 08:02:29.9616,-124.109,19.1,-143.209
13,2025-06-09 08:02:44.9952,-124.22,19.17,-143.39
13,2025-06-09 08:03:00.0288,-124.316,19.11,-143.426
13,2025-06-09 08:03:14.976,-124.429,19.19,-143.619
13,2025-06-09 08:03:30.009601,-124.538,19.14,-143.678
13,2025-06-09 08:03:45.0432,-124.639,19.17,-143.809
13,2025-06-09 08:03:59.990399,-124.76,19.22,-143.98
13,2025-06-09 08:04:15.024,-124.858,19.23,-144.088
13,2025-06-09 08:04:29.9712,-124.972,19.24,-144.212
13,2025-06-09 08:04:45.0048,-125.093,19.25,-144.343
13,2025-06-09 08:05:00.0384,-125.19,19.25,-144.44
13,2025-06-09 08:05:14.9856,-125.299,19.26,-144.559
13,2025-06-09 08:05:30.0192,-125.408,19.31,-144.718
13,2025-06-09 08:05:44.9664,-125.522,19.27,-144.792
13,2025-06-09 08:06:00,-125.624,19.29,-144.914
13,2025-06-09 08:06:15.0336,-125.725,19.29,-145.015
13,2025-06-09 08:06:29.980801,-125.815,19.35,-145.165
13,2025-06-09 08:06:45.0144,-125.92,19.36,-145.28
13,2025-06-09 08:06:59.9616,-126.014,19.36,-145.374
13,2025-06-09 08:07:14.9952,-126.114,19.35,-145.464
13,2025-06-09 08:07:30.0288,-126.216,19.4,-145.616
13,2025-06-09 08:07:44.976,-126.307,19.37,-145.677
13,2025-06-09 08:08:00.0096,-126.383,19.42,-145.803
13,2025-06-09 08:08:15.0432,-126.47,19.48,-145.95
13,2025-06-09 08:08:29.9904,-126.573,19.46,-146.033
13,2025-06-09 08:08:45.024,-126.652,19.49,-146.142
13,2025-06-09 08:08:59.9712,-126.737,19.51,-146.247
13,2025-06-09 08:09:15.0048,-126.822,19.53,-146.352
13,2025-06-09 08:09:30.038401,-126.899,19.53,-146.429
13,2025-06-09 08:09:44.9856,-126.982,19.53,-146.512
13,2025-06-09 08:10:00.0192,-127.061,19.58,-146.641
13,2025-06-09 08:10:14.9664,-127.151,19.63,-146.781
13,2025-06-09 08:10:30,-127.232,19.64,-146.872
13,2025-06-09 08:10:45.0336,-127.304,19.66,-146.964
13,2025-06-09 08:10:59.9808,-127.384,19.67,-147.054
13,2025-06-09 08:11:15.0144,-127.462,19.69,-147.152
13,2025-06-09 08:11:29.9616,-127.547,19.73,-147.277
13,2025-06-09 08:11:44.9952,-127.614,19.77,-147.384
13,2025-06-09 08:12:00.0288,-127.708,19.8,-147.508
13,2025-06-09 08:12:14.976,-127.766,19.8,-147.566
13,2025-06-09 08:12:30.0096,-127.82,19.86,-147.68
13,2025-06-09 08:12:44.9568,-127.877,19.85,-147.727
13,2025-06-09 08:12:59.9904,-127.947,19.94,-147.887
13,2025-06-09 08:13:15.024,-128.011,19.97,-147.981
13,2025-06-09 08:13:29.9712,-128.076,20.04,-148.116
13,2025-06-09 08:13:45.0048,-128.129,20.05,-148.179
13,2025-06-09 08:14:00.0384,-128.186,20.06,-148.246
13,2025-06-09 08:14:14.9856,-128.243,20.11,-148.353
13,2025-06-09 08:14:30.0192,-128.291,20.13,-148.421
13,2025-06-09 08:14:44.9664,-128.353,20.18,-148.533
13,2025-06-09 08:15:00,-128.399,20.23,-148.629
13,2025-06-09 08:15:15.0336,-128.425,20.25,-148.675
13,2025-06-09 08:15:29.9808,-128.468,20.24,-148.708
13,2025-06-09 08:15:45.0144,-128.504,20.25,-148.754
13,2025-06-09 08:15:59.9616,-128.549,20.25,-148.799
13,2025-06-09 08:16:14.9952,-128.579,20.25,-148.829
13,2025-06-09 08:16:30.0288,-128.605,20.26,-148.865
13,2025-06-09 08:16:44.976,-128.634,20.24,-148.874
13,2025-06-09 08:17:00.0096,-128.672,20.19,-148.862
13,2025-06-09 08:17:15.0432,-128.699,20.19,-148.889
13,2025-06-09 08:17:29.9904,-128.733,20.18,-148.913
13,2025-06-09 08:17:45.024,-128.76,20.15,-148.91
13,2025-06-09 08:17:59.9712,-128.773,20.12,-148.893
13,2025-06-09 08:18:15.0048,-128.802,20.09,-148.892
13,2025-06-09 08:18:30.0384,-128.829,20.11,-148.939
13,2025-06-09 08:18:44.9856,-128.858,20.11,-148.968
13,2025-06-09 08:19:00.0192,-128.901,20.08,-148.981
13,2025-06-09 08:19:14.9664,-128.935,20.09,-149.025
13,2025-06-09 08:19:30,-128.974,20.09,-149.064
13,2025-06-09 08:19:45.0336,-129.01,20.13,-149.14
13,2025-06-09 08:19:59.9808,-129.05,20.11,-149.16
13,2025-06-09 08:20:15.0144,-129.085,20.15,-149.235
13,2025-06-09 08:20:29.961599,-129.121,20.15,-149.271
13,2025-06-09 08:20:44.9952,-129.15,20.13,-149.28
13,2025-06-09 08:21:00.0288,-129.162,20.15,-149.312
13,2025-06-09 08:21:14.976,-129.192,20.15,-149.342
13,2025-06-09 08:21:30.0096,-129.223,20.13,-149.353
13,2025-06-09 08:21:44.9568,-129.252,20.13,-149.382
13,2025-06-09 08:21:59.9904,-129.293,20.13,-149.423
13,2025-06-09 08:22:15.024,-129.327,20.12,-149.447
13,2025-06-09 08:22:29.9712,-129.35,20.08,-149.43
13,2025-06-09 08:22:45.0048,-129.352,20.09,-149.442
13,2025-06-09 08:23:00.0384,-129.354,20.06,-149.414
13,2025-06-09 08:23:14.9856,-129.36,20.04,-149.4
13,2025-06-09 08:23:30.019199,-129.357,19.98,-149.337
13,2025-06-09 08:23:44.9664,-129.386,19.93,-149.316
13,2025-06-09 08:24:00,-129.374,19.88,-149.254
13,2025-06-09 08:24:15.0336,-129.392,19.89,-149.282
13,2025-06-09 08:24:29.9808,-129.42,19.81,-149.23
13,2025-06-09 08:24:45.0144,-129.449,19.75,-149.199
13,2025-06-09 08:24:59.9616,-129.477,19.73,-149.207
13,2025-06-09 08:25:14.9952,-129.508,19.72,-149.228
13,2025-06-09 08:25:30.0288,-129.526,19.67,-149.196
13,2025-06-09 08:25:44.976,-129.55,19.65,-149.2
13,2025-06-09 08:26:00.009601,-129.557,19.62,-149.177
13,2025-06-09 08:26:14.9568,-129.572,19.62,-149.192
13,2025-06-09 08:26:29.990399,-129.608,19.55,-149.158
13,2025-06-09 08:26:45.024,-129.642,19.46,-149.102
13,2025-06-09 08:26:59.9712,-129.672,19.37,-149.042
13,2025-06-09 08:27:15.0048,-129.701,19.23,-148.931
13,2025-06-09 08:27:30.0384,-129.727,19.12,-148.847
13,2025-06-09 08:27:44.9856,-129.75,19.06,-148.81
13,2025-06-09 08:28:00.0192,-129.78,18.98,-148.76
13,2025-06-09 08:28:14.9664,-129.802,18.91,-148.712
13,2025-06-09 08:28:30,-129.817,18.84,-148.657
13,2025-06-09 08:28:45.0336,-129.857,18.77,-148.627
13,2025-06-09 08:28:59.980801,-129.878,18.72,-148.598
13,2025-06-09 08:29:15.0144,-129.923,18.68,-148.603
13,2025-06-09 08:29:29.9616,-129.961,18.61,-148.571
13,2025-06-09 08:29:44.9952,-130.004,18.55,-148.554
13,2025-06-09 08:30:00.0288,-130.049,18.55,-148.599
13,2025-06-09 08:30:14.976,-130.105,18.52,-148.625
13,2025-06-09 08:30:30.0096,-130.157,18.49,-148.647
13,2025-06-09 08:30:45.0432,-130.208,18.47,-148.678
13,2025-06-09 08:30:59.9904,-130.257,18.45,-148.707
13,2025-06-09 08:31:15.024,-130.3,18.44,-148.74
13,2025-06-09 08:31:29.9712,-130.353,18.4,-148.753
13,2025-06-09 08:31:45.0048,-130.404,18.35,-148.754
13,2025-06-09 08:32:00.038401,-130.454,18.35,-148.804
13,2025-06-09 08:32:14.9856,-130.505,18.32,-148.825
13,2025-06-09 08:32:30.0192,-130.573,18.26,-148.833
13,2025-06-09 08:32:44.9664,-130.626,18.25,-148.876
13,2025-06-09 08:33:00,-130.664,18.18,-148.844
13,2025-06-09 08:33:15.0336,-130.708,18.12,-148.828
13,2025-06-09 08:33:29.9808,-130.758,18.13,-148.888
13,2025-06-09 08:33:45.0144,-130.796,18.07,-148.866
13,2025-06-09 08:33:59.9616,-130.834,18.01,-148.844
13,2025-06-09 08:34:14.9952,-130.876,17.97,-148.846
13,2025-06-09 08:34:30.0288,-130.924,17.89,-148.814
13,2025-06-09 08:34:44.976,-130.977,17.86,-148.837
13,2025-06-09 08:35:00.0096,-131.016,17.81,-148.826
13,2025-06-09 08:35:14.9568,-131.061,17.76,-148.821
13,2025-06-09 08:35:29.9904,-131.112,17.7,-148.812
13,2025-06-09 08:35:45.024,-131.158,17.66,-148.818
13,2025-06-09 08:35:59.9712,-131.211,17.61,-148.821
13,2025-06-09 08:36:15.0048,-131.266,17.55,-148.816
13,2025-06-09 08:36:30.0384,-131.313,17.56,-148.873
13,2025-06-09 08:36:44.9856,-131.367,17.47,-148.837
13,2025-06-09 08:37:00.0192,-131.423,17.48,-148.903
13,2025-06-09 08:37:14.9664,-131.473,17.48,-148.953
13,2025-06-09 08:37:30,-131.521,17.42,-148.941
13,2025-06-09 08:37:45.0336,-131.578,17.39,-148.968
13,2025-06-09 08:37:59.9808,-131.63,17.37,-149
13,2025-06-09 08:38:15.0144,-131.687,17.32,-149.007
13,2025-06-09 08:38:29.9616,-131.738,17.29,-149.028
13,2025-06-09 08:38:44.9952,-131.788,17.27,-149.058
13,2025-06-09 08:39:00.0288,-131.829,17.24,-149.069
13,2025-06-09 08:39:14.976,-131.874,17.23,-149.104
13,2025-06-09 08:39:30.0096,-131.929,17.21,-149.139
13,2025-06-09 08:39:45.0432,-131.976,17.19,-149.166
13,2025-06-09 08:39:59.9904,-132.017,17.17,-149.187
13,2025-06-09 08:40:15.024,-132.056,17.18,-149.236
13,2025-06-09 08:40:29.9712,-132.082,17.13,-149.212
13,2025-06-09 08:40:45.0048,-132.104,17.13,-149.234
13,2025-06-09 08:41:00.0384,-132.138,17.1,-149.238
13,2025-06-09 08:41:14.9856,-132.172,17.1,-149.272
13,2025-06-09 08:41:30.0192,-132.199,17.06,-149.259
13,2025-06-09 08:41:44.9664,-132.24,17.03,-149.27
13,2025-06-09 08:42:00,-132.279,17.03,-149.309
13,2025-06-09 08:42:15.0336,-132.314,17.04,-149.354
13,2025-06-09 08:42:29.9808,-132.349,17.01,-149.359
13,2025-06-09 08:42:45.0144,-132.384,16.98,-149.364
13,2025-06-09 08:42:59.961599,-132.418,16.97,-149.388
13,2025-06-09 08:43:14.9952,-132.449,16.95,-149.399
13,2025-06-09 08:43:30.0288,-132.484,16.96,-149.444
13,2025-06-09 08:43:44.976,-132.515,16.96,-149.475
13,2025-06-09 08:44:00.0096,-132.549,16.94,-149.489
13,2025-06-09 08:44:14.9568,-132.591,16.94,-149.531
13,2025-06-09 08:44:29.9904,-132.641,16.93,-149.571
13,2025-06-09 08:44:45.024,-132.688,16.92,-149.608
13,2025-06-09 08:44:59.9712,-132.737,16.87,-149.607
13,2025-06-09 08:45:15.0048,-132.782,16.87,-149.652
13,2025-06-09 08:45:30.0384,-132.828,16.84,-149.668
13,2025-06-09 08:45:44.9856,-132.862,16.81,-149.672
13,2025-06-09 08:46:00.019199,-132.898,16.81,-149.708
13,2025-06-09 08:46:14.9664,-132.945,16.83,-149.775
13,2025-06-09 08:46:30,-132.983,16.8,-149.783
13,2025-06-09 08:46:45.0336,-133.03,16.79,-149.82
13,2025-06-09 08:46:59.9808,-133.076,16.8,-149.876
13,2025-06-09 08:47:15.0144,-133.116,16.78,-149.896
13,2025-06-09 08:47:29.9616,-133.152,16.78,-149.932
13,2025-06-09 08:47:44.9952,-133.196,16.79,-149.986
13,2025-06-09 08:48:00.0288,-133.244,16.78,-150.024
13,2025-06-09 08:48:14.976,-133.286,16.79,-150.076
13,2025-06-09 08:48:30.009601,-133.326,16.76,-150.086
13,2025-06-09 08:48:45.0432,-133.37,16.76,-150.13
13,2025-06-09 08:48:59.990399,-133.405,16.73,-150.135
13,2025-06-09 08:49:15.024,-133.447,16.76,-150.207
13,2025-06-09 08:49:29.9712,-133.49,16.74,-150.23
13,2025-06-09 08:49:45.0048,-133.529,16.74,-150.269
13,2025-06-09 08:50:00.0384,-133.569,16.72,-150.289
13,2025-06-09 08:50:14.9856,-133.596,16.71,-150.306
13,2025-06-09 08:50:30.0192,-133.631,16.71,-150.341
13,2025-06-09 08:50:44.9664,-133.656,16.71,-150.366
13,2025-06-09 08:51:00,-133.68,16.7,-150.38
13,2025-06-09 08:51:15.0336,-133.707,16.69,-150.397
13,2025-06-09 08:51:29.980801,-133.737,16.66,-150.397
13,2025-06-09 08:51:45.0144,-133.767,16.67,-150.437
13,2025-06-09 08:51:59.9616,-133.789,16.65,-150.439
13,2025-06-09 08:52:14.9952,-133.813,16.62,-150.433
13,2025-06-09 08:52:30.0288,-133.838,16.6,-150.438
13,2025-06-09 08:52:44.976,-133.862,16.57,-150.432
13,2025-06-09 08:53:00.0096,-133.893,16.54,-150.433
13,2025-06-09 08:53:15.0432,-133.918,16.51,-150.428
13,2025-06-09 08:53:29.9904,-133.954,16.5,-150.454
13,2025-06-09 08:53:45.024,-133.996,16.48,-150.476
13,2025-06-09 08:53:59.9712,-134.028,16.42,-150.448
13,2025-06-09 08:54:15.0048,-134.066,16.42,-150.486
13,2025-06-09 08:54:30.038401,-134.103,16.42,-150.523
13,2025-06-09 08:54:44.9856,-134.139,16.41,-150.549
13,2025-06-09 08:55:00.0192,-134.17,16.38,-150.55
13,2025-06-09 08:55:14.9664,-134.2,16.38,-150.58
13,2025-06-09 08:55:30,-134.227,16.38,-150.607
13,2025-06-09 08:55:45.0336,-134.262,16.36,-150.622
13,2025-06-09 08:55:59.9808,-134.29,16.35,-150.64
13,2025-06-09 08:56:15.0144,-134.33,16.33,-150.66
13,2025-06-09 08:56:29.9616,-134.363,16.32,-150.683
13,2025-06-09 08:56:44.9952,-134.393,16.29,-150.683
13,2025-06-09 08:57:00.0288,-134.436,16.29,-150.726
13,2025-06-09 08:57:14.976,-134.479,16.3,-150.779
13,2025-06-09 08:57:30.0096,-134.517,16.25,-150.767
13,2025-06-09 08:57:44.9568,-134.554,16.25,-150.804
13,2025-06-09 08:57:59.9904,-134.592,16.24,-150.832
13,2025-06-09 08:58:15.024,-134.629,16.21,-150.839
13,2025-06-09 08:58:29.9712,-134.672,16.2,-150.872
